split,track_id,audio_path,annotation_path,profile,class_name,midi_pitch,event_type,target_time_sec,pred_time_sec,time_error_ms,abs_time_error_ms,confidence,threshold,threshold_mode,checkpoint,onset_tolerance_ms,onset_nms_ms
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,KD,35,TP,1.222333,1.2,-22.332999999999934,22.332999999999934,0.18802644312381744,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,KD,35,TP,1.8325,1.84,7.500000000000062,7.500000000000062,0.10192445665597916,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,KD,35,FP,,1.04,,,0.044006604701280594,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,KD,35,FN,0.610583,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,SD,38,TP,1.833167,1.84,6.833000000000089,6.833000000000089,0.07327274978160858,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,SD,38,FP,,1.61,,,0.05801166966557503,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,SD,38,FN,0.304833,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,SD,38,FN,0.611167,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,SD,38,FN,1.67875,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,T12,47,TP,1.222167,1.2,-22.167000000000048,22.167000000000048,0.17542491853237152,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,T14,45,FP,,1.6,,,0.1322767585515976,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,T14,45,FN,1.528417,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000006_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000006_98bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000006_98bpm.txt,basic_groove,T16,43,TP,1.832833,1.84,7.1670000000001455,7.1670000000001455,0.09457161277532578,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,KD,35,TP,0.0,0.0,0.0,0.0,0.19631868600845337,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,KD,35,TP,0.839583,0.85,10.417000000000009,10.417000000000009,0.1603804975748062,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,KD,35,TP,0.982417,1.03,47.58300000000004,47.58300000000004,0.07505511492490768,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,KD,35,FP,,0.59,,,0.04170266166329384,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,KD,35,FP,,1.27,,,0.08338966965675354,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,KD,35,FN,1.401167,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,SD,38,TP,1.402167,1.39,-12.167000000000039,12.167000000000039,0.05235016345977783,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,SD,38,TP,1.682917,1.68,-2.9170000000000584,2.9170000000000584,0.0504816509783268,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,SD,38,FN,0.560667,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,T12,47,TP,1.262333,1.27,7.66700000000009,7.66700000000009,0.1527153104543686,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,T14,45,TP,1.403167,1.39,-13.16700000000015,13.16700000000015,0.05364278331398964,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000010_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000010_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000010_107bpm.txt,basic_groove,T16,43,TP,1.400583,1.39,-10.583000000000009,10.583000000000009,0.07701757550239563,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,TP,0.0,0.0,0.0,0.0,0.5301215052604675,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,TP,1.561083,1.55,-11.082999999999954,11.082999999999954,0.22645585238933563,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,FP,,0.61,,,0.18251730501651764,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,FP,,2.28,,,0.042918860912323,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,FP,,2.49,,,0.1210390031337738,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,FN,0.467583,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,KD,35,FN,2.339583,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,SD,38,TP,0.468,0.49,21.999999999999964,21.999999999999964,0.11462075263261795,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,SD,38,TP,2.3395,2.35,10.499999999999954,10.499999999999954,0.040788620710372925,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,SD,38,FP,,1.55,,,0.10292405635118484,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,SD,38,FP,,1.98,,,0.04559936001896858,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000020_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000020_96bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000020_96bpm.txt,basic_groove,SD,38,FN,0.623417,,,,,0.04,global,final,50.0,150.0
