split,track_id,profile,fp_class_name,fn_class_name,fp_time_sec,fn_time_sec,delta_ms,abs_delta_ms,fp_confidence,fp_threshold,fn_threshold,threshold_mode,checkpoint,onset_tolerance_ms
TEST,test_humanized_mixed_000254_103bpm,humanized_mixed,KD,SD,1.62,1.59,30.0,30.0,0.13884718716144562,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000257_104bpm,humanized_mixed,T14,SD,2.02,2.02,0.0,0.0,0.06085558608174324,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000258_93bpm,humanized_mixed,T12,KD,1.98,1.95,30.0,30.0,0.04006154090166092,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000283_117bpm,humanized_mixed,SD,T16,1.78,1.8,-20.0,20.0,0.05952657759189606,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000288_150bpm,humanized_mixed,T12,T16,0.8,0.8,0.0,0.0,0.07863625138998032,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000289_86bpm,humanized_mixed,KD,SD,2.06,2.11,-50.0,50.0,0.04012725129723549,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000291_127bpm,humanized_mixed,KD,T12,1.54,1.53,10.0,10.0,0.10066244006156921,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000294_137bpm,humanized_mixed,KD,SD,0.8,0.77,30.0,30.0,0.20983734726905823,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000294_137bpm,humanized_mixed,SD,KD,0.89,0.88,10.0,10.0,0.04486331716179848,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000294_137bpm,humanized_mixed,T12,SD,0.81,0.77,40.0,40.0,0.14856195449829102,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000294_137bpm,humanized_mixed,T16,SD,0.8,0.77,30.0,30.0,0.06307078897953033,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000295_142bpm,humanized_mixed,SD,T16,1.33,1.37,-40.0,40.0,0.06240667775273323,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000295_142bpm,humanized_mixed,T14,T16,1.33,1.37,-40.0,40.0,0.13263368606567383,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000313_122bpm,humanized_mixed,T12,T14,1.72,1.72,0.0,0.0,0.04491841793060303,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000314_92bpm,humanized_mixed,KD,T14,2.46,2.44,20.0,20.0,0.12348436564207077,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000314_92bpm,humanized_mixed,SD,T14,2.46,2.44,20.0,20.0,0.0826089009642601,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,KD,SD,1.08,1.07,10.0,10.0,0.05517292395234108,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,KD,T12,1.08,1.06,20.0,20.0,0.05517292395234108,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,T12,KD,0.76,0.77,-10.0,10.0,0.061603717505931854,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,T12,T14,0.76,0.77,-10.0,10.0,0.061603717505931854,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,T12,T16,0.76,0.78,-20.0,20.0,0.061603717505931854,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,T12,T16,0.96,0.97,-10.0,10.0,0.11775476485490799,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000396_155bpm,humanized_mixed,T14,T16,0.96,0.97,-10.0,10.0,0.04276139661669731,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000416_120bpm,humanized_mixed,KD,SD,0.54,0.5,40.0,40.0,0.04319870099425316,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000440_104bpm,humanized_mixed,KD,T12,1.26,1.3,-40.0,40.0,0.14683501422405243,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000462_134bpm,humanized_mixed,KD,SD,1.55,1.56,-10.0,10.0,0.05637019872665405,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000476_149bpm,humanized_mixed,SD,KD,1.4,1.41,-10.0,10.0,0.061448171734809875,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000476_149bpm,humanized_mixed,SD,T14,1.4,1.41,-10.0,10.0,0.061448171734809875,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000476_149bpm,humanized_mixed,SD,T16,1.4,1.41,-10.0,10.0,0.061448171734809875,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000488_138bpm,humanized_mixed,KD,T16,1.54,1.52,20.0,20.0,0.04148424416780472,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000497_92bpm,humanized_mixed,SD,T14,1.97,1.97,0.0,0.0,0.042137421667575836,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000543_122bpm,humanized_mixed,KD,SD,0.51,0.49,20.0,20.0,0.04237031191587448,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000548_134bpm,humanized_mixed,SD,KD,0.87,0.89,-20.0,20.0,0.04339519143104553,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000593_131bpm,humanized_mixed,T14,SD,1.38,1.37,10.0,10.0,0.10389380902051926,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000660_107bpm,humanized_mixed,SD,T16,2.06,2.1,-40.0,40.0,0.05755077302455902,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000685_143bpm,humanized_mixed,T12,KD,0.67,0.63,40.0,40.0,0.04022858291864395,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000685_143bpm,humanized_mixed,T12,KD,0.88,0.84,40.0,40.0,0.18985041975975037,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000685_143bpm,humanized_mixed,T12,T14,1.25,1.26,-10.0,10.0,0.04040041193366051,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000685_143bpm,humanized_mixed,T16,T14,1.26,1.26,0.0,0.0,0.19938331842422485,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000699_114bpm,humanized_mixed,KD,SD,1.42,1.44,-20.0,20.0,0.05396423488855362,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000699_114bpm,humanized_mixed,T12,SD,1.42,1.44,-20.0,20.0,0.1293412297964096,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000700_101bpm,humanized_mixed,T12,T14,1.45,1.48,-30.0,30.0,0.050142619758844376,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000725_96bpm,humanized_mixed,T12,SD,2.31,2.34,-30.0,30.0,0.10169977694749832,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000725_96bpm,humanized_mixed,T12,T14,2.31,2.34,-30.0,30.0,0.10169977694749832,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000727_141bpm,humanized_mixed,SD,KD,0.88,0.85,30.0,30.0,0.046708814799785614,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000727_141bpm,humanized_mixed,SD,T12,1.5,1.49,10.0,10.0,0.05863421410322189,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000732_96bpm,humanized_mixed,KD,T12,1.55,1.55,0.0,0.0,0.04246087744832039,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000732_96bpm,humanized_mixed,SD,T12,1.55,1.55,0.0,0.0,0.09500986337661743,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000732_96bpm,humanized_mixed,T12,SD,1.85,1.87,-20.0,20.0,0.0854751244187355,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000732_96bpm,humanized_mixed,T12,T14,1.85,1.86,-10.0,10.0,0.0854751244187355,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000740_139bpm,humanized_mixed,KD,SD,0.67,0.65,20.0,20.0,0.04546815901994705,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000740_139bpm,humanized_mixed,KD,T12,1.42,1.4,20.0,20.0,0.0963338240981102,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000740_139bpm,humanized_mixed,KD,T16,1.42,1.4,20.0,20.0,0.0963338240981102,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000742_123bpm,humanized_mixed,KD,T12,1.62,1.59,30.0,30.0,0.08590003848075867,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000742_123bpm,humanized_mixed,KD,SD,1.95,1.96,-10.0,10.0,0.07982534170150757,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000742_123bpm,humanized_mixed,KD,T14,1.95,1.96,-10.0,10.0,0.07982534170150757,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000780_154bpm,humanized_mixed,T12,T14,1.21,1.26,-50.0,50.0,0.05606284737586975,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000785_154bpm,humanized_mixed,T16,KD,1.03,1.07,-40.0,40.0,0.08663070201873779,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000789_99bpm,humanized_mixed,T16,T12,1.97,1.97,0.0,0.0,0.07885966449975967,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000794_83bpm,humanized_mixed,SD,T14,2.57,2.52,50.0,50.0,0.040519554167985916,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000806_119bpm,humanized_mixed,KD,T12,1.12,1.14,-20.0,20.0,0.10261997580528259,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000806_119bpm,humanized_mixed,KD,T16,1.12,1.14,-20.0,20.0,0.10261997580528259,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000806_119bpm,humanized_mixed,KD,T14,1.74,1.77,-30.0,30.0,0.04007982835173607,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000806_119bpm,humanized_mixed,SD,KD,1.27,1.26,10.0,10.0,0.04315248876810074,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000827_87bpm,humanized_mixed,KD,T14,1.93,1.89,40.0,40.0,0.04138011112809181,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000827_87bpm,humanized_mixed,KD,SD,2.1,2.06,40.0,40.0,0.08754716068506241,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000835_145bpm,humanized_mixed,SD,KD,1.03,1.04,-10.0,10.0,0.05316139757633209,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000842_151bpm,humanized_mixed,KD,SD,1.34,1.38,-40.0,40.0,0.11235980689525604,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000842_151bpm,humanized_mixed,KD,T14,1.34,1.39,-50.0,50.0,0.11235980689525604,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000842_151bpm,humanized_mixed,T12,KD,1.11,1.09,20.0,20.0,0.06489146500825882,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000842_151bpm,humanized_mixed,T16,KD,1.11,1.09,20.0,20.0,0.04625514894723892,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000852_128bpm,humanized_mixed,KD,T12,1.51,1.52,-10.0,10.0,0.10968362540006638,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000863_107bpm,humanized_mixed,KD,T14,1.83,1.83,0.0,0.0,0.043054528534412384,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000863_107bpm,humanized_mixed,T16,T14,1.83,1.83,0.0,0.0,0.09157837927341461,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000864_80bpm,humanized_mixed,KD,T14,2.41,2.42,-10.0,10.0,0.041630033403635025,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000864_80bpm,humanized_mixed,SD,T16,2.61,2.61,0.0,0.0,0.04479649290442467,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000881_133bpm,humanized_mixed,KD,T12,1.48,1.47,10.0,10.0,0.05074475705623627,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000881_133bpm,humanized_mixed,T16,SD,1.41,1.36,50.0,50.0,0.0416482612490654,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000882_136bpm,humanized_mixed,T12,T16,0.87,0.88,-10.0,10.0,0.05274506285786629,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000884_91bpm,humanized_mixed,KD,SD,1.67,1.65,20.0,20.0,0.05276711657643318,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000884_91bpm,humanized_mixed,KD,T12,1.67,1.65,20.0,20.0,0.05276711657643318,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000884_91bpm,humanized_mixed,KD,T14,1.67,1.65,20.0,20.0,0.05276711657643318,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000896_90bpm,humanized_mixed,SD,T16,2.32,2.33,-10.0,10.0,0.07893037796020508,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000899_115bpm,humanized_mixed,T16,SD,1.54,1.56,-20.0,20.0,0.05627738684415817,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000919_136bpm,humanized_mixed,SD,T12,1.49,1.44,50.0,50.0,0.1221102774143219,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000922_119bpm,humanized_mixed,KD,T16,1.51,1.51,0.0,0.0,0.042350299656391144,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000929_150bpm,humanized_mixed,SD,KD,1.41,1.4,10.0,10.0,0.06167393550276756,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000935_95bpm,humanized_mixed,SD,T14,2.18,2.22,-40.0,40.0,0.059709470719099045,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000953_145bpm,humanized_mixed,SD,KD,0.86,0.82,40.0,40.0,0.051171816885471344,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000953_145bpm,humanized_mixed,SD,T12,0.86,0.82,40.0,40.0,0.051171816885471344,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000974_116bpm,humanized_mixed,KD,SD,0.88,0.91,-30.0,30.0,0.1637853980064392,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000974_116bpm,humanized_mixed,SD,T16,1.77,1.81,-40.0,40.0,0.04001497104763985,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000974_116bpm,humanized_mixed,T12,SD,0.88,0.91,-30.0,30.0,0.05750026926398277,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000990_148bpm,humanized_mixed,KD,SD,0.67,0.71,-40.0,40.0,0.17166922986507416,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000990_148bpm,humanized_mixed,KD,T14,1.27,1.22,50.0,50.0,0.054391875863075256,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000990_148bpm,humanized_mixed,KD,SD,1.48,1.53,-50.0,50.0,0.16498146951198578,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_000990_148bpm,humanized_mixed,SD,KD,0.57,0.61,-40.0,40.0,0.14374233782291412,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001000_136bpm,humanized_mixed,KD,SD,1.56,1.55,10.0,10.0,0.0418555848300457,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001000_136bpm,humanized_mixed,KD,T14,1.56,1.55,10.0,10.0,0.0418555848300457,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001010_133bpm,humanized_mixed,KD,T16,1.7,1.7,0.0,0.0,0.08049104362726212,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001015_124bpm,humanized_mixed,SD,T12,1.17,1.21,-40.0,40.0,0.060424696654081345,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001015_124bpm,humanized_mixed,SD,T14,1.45,1.45,0.0,0.0,0.17468389868736267,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001015_124bpm,humanized_mixed,SD,T16,1.7,1.69,10.0,10.0,0.04977448284626007,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001051_115bpm,humanized_mixed,SD,T14,1.88,1.83,50.0,50.0,0.059358976781368256,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001095_91bpm,humanized_mixed,KD,T12,1.8,1.81,-10.0,10.0,0.05246321111917496,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001107_140bpm,humanized_mixed,KD,T12,1.4,1.4,0.0,0.0,0.09058500081300735,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001107_140bpm,humanized_mixed,SD,KD,1.04,1.07,-30.0,30.0,0.04155328497290611,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001107_140bpm,humanized_mixed,SD,T12,1.4,1.4,0.0,0.0,0.06407034397125244,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001107_140bpm,humanized_mixed,T14,T12,1.4,1.4,0.0,0.0,0.07224743813276291,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001108_143bpm,humanized_mixed,KD,SD,0.46,0.42,40.0,40.0,0.04165918007493019,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001108_143bpm,humanized_mixed,KD,T16,1.58,1.57,10.0,10.0,0.04020826146006584,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001113_83bpm,humanized_mixed,KD,T12,2.35,2.35,0.0,0.0,0.044499289244413376,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001113_83bpm,humanized_mixed,SD,T12,2.35,2.35,0.0,0.0,0.07870562374591827,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001136_127bpm,humanized_mixed,SD,T16,1.51,1.54,-30.0,30.0,0.05592060834169388,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001136_127bpm,humanized_mixed,SD,T14,1.7,1.65,50.0,50.0,0.07626791298389435,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001136_127bpm,humanized_mixed,T14,SD,1.35,1.3,50.0,50.0,0.05732664838433266,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001136_127bpm,humanized_mixed,T16,T14,1.7,1.65,50.0,50.0,0.04213140904903412,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001144_100bpm,humanized_mixed,SD,T16,2.13,2.1,30.0,30.0,0.0871698334813118,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001161_149bpm,humanized_mixed,KD,SD,0.94,0.91,30.0,30.0,0.1690656840801239,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001161_149bpm,humanized_mixed,T12,SD,0.94,0.91,30.0,30.0,0.08996038138866425,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001167_115bpm,humanized_mixed,T12,T16,1.81,1.83,-20.0,20.0,0.17583709955215454,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001171_118bpm,humanized_mixed,KD,T16,1.89,1.91,-20.0,20.0,0.0818815752863884,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001171_118bpm,humanized_mixed,T12,SD,1.53,1.53,0.0,0.0,0.08263681828975677,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001171_118bpm,humanized_mixed,T14,SD,1.53,1.53,0.0,0.0,0.05039678514003754,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001173_138bpm,humanized_mixed,SD,KD,0.38,0.43,-50.0,50.0,0.054669339209795,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001176_126bpm,humanized_mixed,T12,T14,1.64,1.67,-30.0,30.0,0.0847984105348587,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001180_87bpm,humanized_mixed,SD,T16,1.88,1.91,-30.0,30.0,0.1290358155965805,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001180_87bpm,humanized_mixed,T14,T16,1.88,1.91,-30.0,30.0,0.06707260012626648,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001180_87bpm,humanized_mixed,T16,SD,1.78,1.73,50.0,50.0,0.0765589103102684,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001180_87bpm,humanized_mixed,T16,T12,1.78,1.73,50.0,50.0,0.0765589103102684,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001189_112bpm,humanized_mixed,KD,T16,2.04,2.01,30.0,30.0,0.040270786732435226,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001189_112bpm,humanized_mixed,SD,T16,2.03,2.01,20.0,20.0,0.05093786492943764,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001190_107bpm,humanized_mixed,SD,T14,1.39,1.4,-10.0,10.0,0.10789073258638382,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001190_107bpm,humanized_mixed,SD,T16,1.39,1.4,-10.0,10.0,0.10789073258638382,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001194_128bpm,humanized_mixed,KD,SD,1.41,1.41,0.0,0.0,0.09021690487861633,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001194_128bpm,humanized_mixed,KD,T12,1.41,1.41,0.0,0.0,0.09021690487861633,0.04,0.04,global,final,50.0
TEST,test_humanized_mixed_001194_128bpm,humanized_mixed,KD,T16,1.68,1.65,30.0,30.0,0.08335752785205841,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000004_139bpm,standard_rock,KD,SD,0.47,0.43,40.0,40.0,0.04847296327352524,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000009_106bpm,standard_rock,KD,SD,0.94,0.99,-50.0,50.0,0.0444459393620491,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000011_135bpm,standard_rock,KD,SD,0.44,0.45,-10.0,10.0,0.04107365757226944,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000011_135bpm,standard_rock,KD,T14,1.17,1.22,-50.0,50.0,0.1469605416059494,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000014_143bpm,standard_rock,SD,T14,1.08,1.05,30.0,30.0,0.09247266501188278,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000018_122bpm,standard_rock,KD,SD,0.49,0.49,0.0,0.0,0.04471287503838539,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000026_107bpm,standard_rock,KD,T14,1.79,1.82,-30.0,30.0,0.09811139106750488,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000026_107bpm,standard_rock,SD,T14,1.78,1.82,-40.0,40.0,0.16626262664794922,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000026_107bpm,standard_rock,SD,T16,1.95,1.96,-10.0,10.0,0.05348268523812294,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000026_107bpm,standard_rock,T16,T14,1.78,1.82,-40.0,40.0,0.041938599199056625,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000035_107bpm,standard_rock,KD,SD,0.57,0.56,10.0,10.0,0.09194636344909668,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000035_107bpm,standard_rock,SD,T14,1.71,1.68,30.0,30.0,0.04148831218481064,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000035_107bpm,standard_rock,T12,SD,1.57,1.54,30.0,30.0,0.08945406973361969,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000037_126bpm,standard_rock,KD,SD,1.27,1.31,-40.0,40.0,0.04210473969578743,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000037_126bpm,standard_rock,KD,T14,1.62,1.67,-50.0,50.0,0.0719059556722641,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000037_126bpm,standard_rock,SD,T14,1.62,1.67,-50.0,50.0,0.14932170510292053,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000040_138bpm,standard_rock,T16,KD,1.3,1.3,0.0,0.0,0.08982434868812561,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000050_130bpm,standard_rock,SD,T14,1.49,1.5,-10.0,10.0,0.09770027548074722,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000050_130bpm,standard_rock,SD,T16,1.49,1.5,-10.0,10.0,0.09770027548074722,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000054_122bpm,standard_rock,T12,SD,0.97,0.98,-10.0,10.0,0.19862565398216248,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000054_122bpm,standard_rock,T12,SD,1.34,1.35,-10.0,10.0,0.051513828337192535,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000054_122bpm,standard_rock,T14,SD,1.33,1.35,-20.0,20.0,0.04963567480444908,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000055_105bpm,standard_rock,SD,T16,1.44,1.42,20.0,20.0,0.06715076416730881,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000055_105bpm,standard_rock,T12,T16,1.43,1.42,10.0,10.0,0.06694726645946503,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000055_105bpm,standard_rock,T12,T14,1.69,1.71,-20.0,20.0,0.04096280038356781,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000077_109bpm,standard_rock,KD,SD,1.6,1.65,-50.0,50.0,0.05024634674191475,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000091_117bpm,standard_rock,T14,T12,1.18,1.15,30.0,30.0,0.06262658536434174,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000125_135bpm,standard_rock,KD,T14,1.41,1.44,-30.0,30.0,0.20105667412281036,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000125_135bpm,standard_rock,KD,T16,1.65,1.66,-10.0,10.0,0.1371905356645584,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000125_135bpm,standard_rock,T12,T14,1.41,1.44,-30.0,30.0,0.0535162128508091,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000126_122bpm,standard_rock,KD,T12,1.55,1.6,-50.0,50.0,0.10124892741441727,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000126_122bpm,standard_rock,KD,T14,1.55,1.6,-50.0,50.0,0.10124892741441727,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000126_122bpm,standard_rock,T16,T12,1.55,1.6,-50.0,50.0,0.11318635940551758,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000126_122bpm,standard_rock,T16,T14,1.55,1.6,-50.0,50.0,0.11318635940551758,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000128_130bpm,standard_rock,KD,T14,1.45,1.5,-50.0,50.0,0.06543134152889252,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000128_130bpm,standard_rock,T14,KD,1.43,1.39,40.0,40.0,0.041230037808418274,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000136_133bpm,standard_rock,KD,T16,1.43,1.47,-40.0,40.0,0.11089017242193222,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000137_137bpm,standard_rock,KD,T16,1.66,1.64,20.0,20.0,0.07779231667518616,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000148_118bpm,standard_rock,KD,SD,0.89,0.89,0.0,0.0,0.041064031422138214,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000150_129bpm,standard_rock,KD,SD,0.51,0.46,50.0,50.0,0.04033634811639786,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000150_129bpm,standard_rock,KD,SD,1.57,1.62,-50.0,50.0,0.051707178354263306,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000150_129bpm,standard_rock,KD,T16,1.57,1.62,-50.0,50.0,0.051707178354263306,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000150_129bpm,standard_rock,SD,KD,0.69,0.7,-10.0,10.0,0.041458018124103546,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000150_129bpm,standard_rock,T12,SD,1.57,1.62,-50.0,50.0,0.04374472796916962,0.04,0.04,global,final,50.0
