split,track_id,annotation_path,n_gt_annotation_KD,n_gt_annotation_SD,n_gt_annotation_T12,n_gt_annotation_T14,n_gt_annotation_T16,n_gt_used_global_KD,n_gt_used_global_SD,n_gt_used_global_T12,n_gt_used_global_T14,n_gt_used_global_T16,n_gt_used_per_class_KD,n_gt_used_per_class_SD,n_gt_used_per_class_T12,n_gt_used_per_class_T14,n_gt_used_per_class_T16,times_seen_by_analyzer,status
TEST,test_basic_groove_000264_103bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000264_103bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_basic_groove_000272_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000272_107bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000273_103bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000273_103bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000276_92bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000276_92bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_basic_groove_000277_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000277_96bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000282_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000282_114bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000284_97bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000284_97bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000285_92bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000285_92bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000286_95bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000286_95bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000293_108bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000293_108bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000300_106bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000300_106bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000307_93bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000307_93bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000308_113bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000308_113bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000309_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000309_98bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_basic_groove_000312_92bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000312_92bpm.txt,4,4,2,1,1,4,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000316_113bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000316_113bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000318_93bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000318_93bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000325_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000325_100bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000330_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000330_98bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000332_102bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000332_102bpm.txt,4,3,1,1,2,4,3,1,1,2,0,0,0,0,0,1,ok
TEST,test_basic_groove_000334_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000334_112bpm.txt,3,3,2,2,1,3,3,2,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000336_94bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000336_94bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000341_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000341_98bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000343_103bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000343_103bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000350_105bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000350_105bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000353_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000353_114bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000356_113bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000356_113bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000358_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000358_96bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000360_97bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000360_97bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000363_105bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000363_105bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000365_94bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000365_94bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000369_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000369_112bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000370_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000370_99bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000373_102bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000373_102bpm.txt,3,4,2,1,1,3,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000376_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000376_96bpm.txt,3,4,1,2,1,3,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000378_106bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000378_106bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000394_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000394_114bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000395_101bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000395_101bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000402_103bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000402_103bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000403_94bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000403_94bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000404_97bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000404_97bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000409_91bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000409_91bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000410_111bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000410_111bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000411_95bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000411_95bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000414_97bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000414_97bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000420_93bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000420_93bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000423_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000423_112bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000425_105bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000425_105bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000432_92bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000432_92bpm.txt,3,4,1,2,1,3,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000434_111bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000434_111bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000436_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000436_114bpm.txt,4,4,2,1,1,4,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000438_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000438_112bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000441_105bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000441_105bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000444_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000444_104bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000446_112bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000446_112bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_basic_groove_000452_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000452_98bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000453_90bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000453_90bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000454_93bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000454_93bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000456_113bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000456_113bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000458_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000458_98bpm.txt,3,3,1,2,2,3,3,1,2,2,0,0,0,0,0,1,ok
TEST,test_basic_groove_000467_92bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000467_92bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000477_108bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000477_108bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000480_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000480_107bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000481_94bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000481_94bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000483_110bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000483_110bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000487_109bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000487_109bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_basic_groove_000496_94bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000496_94bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
